STATE,PLANT_NAME,LAT,LON,COAL_GEN,OIL_GEN,GAS_GEN,NUCLEAR_GEN,HYDRO_GEN,BIOMASS_GEN,WIND_GEN,SOLAR_GEN,GEOTHERMAL_GEN,OTHER_GEN,NET_GEN,NET_NONRENEWABLE_GEN,NET_RENEWABLE_GEN,PERCENT_COAL_GEN,PERCENT_OIL_GEN,PERCENT_GAS_GEN,PERCENT_NUCLEAR_GEN,PERCENT_HYDRO_GEN,PERCENT_BIOMASS_GEN,PERCENT_WIND_GEN,PERCENT_SOLAR_GEN,PERCENT_GEOTHERMAL_GEN,PERCENT_OTHER_GEN,PERCENT_NONRENEWABLE_GEN,PERCENT_RENEWABLE_GEN
AK,PELICAN,58.6026,136.6848,0.0,250.0,0.0,0.0,1975.0,0.0,0.0,0.0,0.0,0.0,2225.0,250.0,1975.0,0.0000,11.2360,0.0000,0.0000,88.7640,0.0000,0.0000,0.0000,0.0000,0.0000,11.2360,88.7640
AK,PETERSBURG,56.5405,132.8194,0.0,936.0,0.0,0.0,14217.0,0.0,0.0,0.0,0.0,0.0,15153.0,936.0,14217.0,0.0000,6.1770,0.0000,0.0000,93.8230,0.0000,0.0000,0.0000,0.0000,0.0000,6.1770,93.8230
AK,PILOT STATION,60.2992,159.7343,0.0,1255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1255.0,1255.0,0.0,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000
AK,PORT LIONS,57.5771,153.3139,0.0,-88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-88.0,0.0,0.0,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000
AK,PURPLE LAKE,55.5426,131.4359,0.0,0.0,0.0,0.0,13982.0,0.0,0.0,0.0,0.0,0.0,13982.0,0.0,13982.0,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000
AK,QUINHAGAK,60.2992,159.7343,0.0,1327.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1327.0,1327.0,0.0,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000
AK,RUSSIAN MISSION,65.2014,151.0227,0.0,652.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,652.0,652.0,0.0,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000
AK,S W BAILEY,55.5426,131.4359,0.0,7998.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7998.0,7998.0,0.0,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000
AK,SALMON CREEK 1,58.3849,134.1888,0.0,0.0,0.0,0.0,13168.0,0.0,0.0,0.0,0.0,0.0,13168.0,0.0,13168.0,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000
AK,SALMON CREEK 2,58.3849,134.1888,0.0,0.0,0.0,0.0,17000.0,0.0,0.0,0.0,0.0,0.0,17000.0,0.0,17000.0,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000
AK,SAVOONGA,64.8202,163.7929,0.0,1665.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1665.0,1665.0,0.0,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000
AK,SCAMMON BAY,60.2992,159.7343,0.0,1014.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1014.0,1014.0,0.0,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000
AK,SEAWATER TREATMENT PLANT,69.7020,153.9798,0.0,0.0,270.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270.3,270.3,0.0,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000
AK,SELAWIK,N/A,N/A,0.0,2266.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2266.0,2266.0,0.0,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000
AK,SELDOVIA,60.0656,151.6719,0.0,253.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,253.0,253.0,0.0,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000
AK,SHAGELUK,60.2992,159.7343,0.0,330.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,330.0,330.0,0.0,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000
AK,SHAKTOOLIK,64.8202,163.7929,0.0,796.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,796.0,796.0,0.0,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000
AK,SHISHMAREF,64.8202,163.7929,0.0,1531.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1531.0,1531.0,0.0,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000
AK,SHUNGNAK,N/A,N/A,0.0,1346.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1346.0,1346.0,0.0,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000
AK,SILVIS,55.5426,131.4359,0.0,0.0,0.0,0.0,11290.0,0.0,0.0,0.0,0.0,0.0,11290.0,0.0,11290.0,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000
AK,SKAGWAY,58.3849,134.1888,0.0,226.0,0.0,0.0,3737.0,0.0,0.0,0.0,0.0,0.0,3963.0,226.0,3737.0,0.0000,5.7028,0.0000,0.0000,94.2972,0.0000,0.0000,0.0000,0.0000,0.0000,5.7028,94.2972
AK,SNAKE RIVER,64.8202,163.7929,0.0,28211.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28211.0,28211.0,0.0,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000
AK,SNETTISHAM,58.3849,134.1888,0.0,0.0,0.0,0.0,130235.0,0.0,0.0,0.0,0.0,0.0,130235.0,0.0,130235.0,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000
AK,SOLDOTNA,60.0656,151.6719,0.0,0.0,59354.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59354.0,59354.0,0.0,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000
AK,SOLOMON GULCH,61.4602,144.9163,0.0,0.0,0.0,0.0,50788.0,0.0,0.0,0.0,0.0,0.0,50788.0,0.0,50788.0,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000
AK,ST MARY'S,60.2992,159.7343,0.0,2717.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2717.0,2717.0,0.0,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000
AK,ST MICHAEL,64.8202,163.7929,0.0,1093.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1093.0,1093.0,0.0,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000
AK,STEBBINS,64.8202,163.7929,0.0,1325.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1325.0,1325.0,0.0,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000
AK,SWAN LAKE,55.5426,131.4359,0.0,0.0,0.0,0.0,83792.0,0.0,0.0,0.0,0.0,0.0,83792.0,0.0,83792.0,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000
AK,TERROR LAKE,57.5771,153.3139,0.0,0.0,0.0,0.0,54045.0,0.0,0.0,0.0,0.0,0.0,54045.0,0.0,54045.0,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000
AK,TESORO ALASKA PETROLEUM,60.0656,151.6719,0.0,57.5,46782.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46840.0,46840.0,0.0,0.0000,0.1228,99.8772,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000
AK,TETLIN,64.8557,146.2789,0.0,337.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,337.0,337.0,0.0,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000
AK,TOGIAK,58.2710,156.6659,0.0,2370.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2370.0,2370.0,0.0,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000
AK,TOK,64.8557,146.2789,0.0,11674.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11674.0,11674.0,0.0,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000
AK,TOKSOOK BAY,60.2992,159.7343,0.0,1164.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1164.0,1164.0,0.0,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000
AK,TUNUNAK,60.2992,159.7343,0.0,762.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,762.0,762.0,0.0,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000
AK,UNALAKLEET,62.2729,149.7143,0.0,4117.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4117.0,4117.0,0.0,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000
AK,UNISEA INCORPORATED G 2,51.9961,175.5654,0.0,23592.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23592.5,23592.5,0.0,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000
AK,UNIVERSITY OF ALASKA FAIRBANKS,64.8557,146.2789,42991.8,7156.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50148.4,50148.3,0.0,85.7292,14.2708,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000
AK,UTILITY PLANTS SECTION,64.8557,146.2789,87641.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87641.8,87641.8,0.0,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000
AK,VALDEZ,61.4602,144.9163,0.0,2600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2600.0,2600.0,0.0,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000
AK,WALES,64.8202,163.7929,0.0,524.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,524.0,524.0,0.0,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000
AK,WESTWARD SEAFOODS INC,51.9961,175.5654,0.0,17409.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17409.1,17409.1,0.0,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000
AK,WHALE PASS,55.5135,132.0062,0.0,296.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,296.0,296.0,0.0,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000
AK,WRANGELL,56.5405,132.8194,0.0,684.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,684.0,684.0,0.0,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000
AK,YAKUTAT,58.6026,136.6848,0.0,8378.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8378.0,8378.0,0.0,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000
AL,ALABAMA PINE PULP CO INC,31.5284,87.3368,0.0,8712.9,32499.1,0.0,0.0,354617.6,0.0,0.0,0.0,0.0,395829.6,41212.1,354617.6,0.0000,2.2012,8.2104,0.0000,0.0000,89.5884,0.0000,0.0000,0.0000,0.0000,10.4116,89.5884
AL,ALABAMA RIVER PULP CO,31.5284,87.3368,0.0,17204.1,9746.0,0.0,0.0,243242.8,0.0,0.0,0.0,0.0,270192.9,26950.1,243242.8,0.0000,6.3673,3.6070,0.0000,0.0000,90.0256,0.0000,0.0000,0.0000,0.0000,9.9744,90.0256
AL,BANKHEAD DAM,33.3071,87.4531,0.0,0.0,0.0,0.0,104858.0,0.0,0.0,0.0,0.0,0.0,104858.0,0.0,104858.0,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000
AL,BARRY,31.0069,88.0103,11014782.0,83.0,1334122.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12348987.0,12348987.0,0.0,89.1958,0.0007,10.8035,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000
AL,BIG ESCAMBIA CREEK TREATING FACILITY,31.1279,87.1521,0.0,0.0,14209.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14209.5,14209.5,0.0,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000
AL,BOISE CASADE PULP&PAPER MILL JACKSON ALABAMA,31.5915,87.8198,0.0,139.3,67573.2,0.0,0.0,61607.9,0.0,0.0,0.0,0.0,129320.4,67712.5,61607.9,0.0000,0.1077,52.2526,0.0000,0.0000,47.6397,0.0000,0.0000,0.0000,0.0000,52.3603,47.6397
AL,BROWNS FERRY,34.7749,87.0221,0.0,0.0,0.0,18806504.0,0.0,0.0,0.0,0.0,0.0,0.0,18806504.0,18806504.0,0.0,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000
AL,CHARLES R LOWMAN,31.4875,87.9125,3330587.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3330587.0,3330587.0,0.0,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000
AL,COLBERT,34.7439,87.8486,7166242.0,55946.0,148856.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7371044.0,7371044.0,0.0,97.2215,0.7590,2.0195,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000
AL,COURTLAND MILL,34.5518,87.3181,61717.2,3735.4,215069.4,0.0,0.0,522403.1,0.0,0.0,0.0,33826.4,836751.5,314348.4,522403.1,7.3758,0.4464,25.7029,0.0000,0.0000,62.4323,0.0000,0.0000,0.0000,4.0426,37.5677,62.4323
AL,CRESTWOOD CORP  DOTHAN,31.1558,85.3550,0.0,414.3,654.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1068.8,1068.8,0.0,0.0000,38.7615,61.2385,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000
AL,DISTRICT 100 TRANS GAS PIPE LINE CORP,32.5245,86.6642,0.0,0.0,5820.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5820.0,5820.0,0.0,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000
AL,E C GASTON,33.2442,86.4567,12605846.0,17376.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12623222.0,12623222.0,0.0,99.8623,0.1377,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000
AL,FAIRFIELD WORKS,33.5443,86.9025,0.0,0.0,258841.1,0.0,0.0,0.0,0.0,0.0,0.0,4656.0,263497.1,263497.1,0.0,0.0000,0.0000,98.2330,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.7670,100.0000,0.0000
AL,FLOMATON TREATING FACILITY,31.1279,87.1521,0.0,0.0,0.0,0.0,0.0,5406.1,0.0,0.0,0.0,0.0,5406.1,0.0,5406.1,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000
AL,GADSDEN,34.0136,85.9703,494621.0,151.0,14236.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,509008.0,509008.0,0.0,97.1735,0.0297,2.7968,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000
AL,GANTT,31.2610,86.4441,0.0,0.0,0.0,0.0,2279.0,0.0,0.0,0.0,0.0,0.0,2279.0,0.0,2279.0,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000
AL,GENERAL ELEC PLASTIC,32.1784,86.6559,0.0,0.0,190923.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190923.0,190923.0,0.0,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000
AL,GORGAS,33.5111,87.2350,8644311.0,14905.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8659216.0,8659216.0,0.0,99.8279,0.1721,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000
AL,GREENE COUNTY,32.6000,87.7667,3752685.0,127895.0,614061.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4494641.0,4494641.0,0.0,83.4924,2.8455,13.6621,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000
AL,GULF STATES PAPER CORP,32.2608,87.7899,19091.5,2157.7,17092.5,0.0,0.0,123494.1,0.0,0.0,0.0,0.0,161835.8,38341.7,123494.1,11.7968,1.3333,10.5616,0.0000,0.0000,76.3083,0.0000,0.0000,0.0000,0.0000,23.6917,76.3083
AL,GUNTERSVILLE,34.3496,86.3199,0.0,0.0,0.0,0.0,533772.0,0.0,0.0,0.0,0.0,0.0,533772.0,0.0,533772.0,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000
AL,H NEELY HENRY DAM,33.7621,85.8380,0.0,0.0,0.0,0.0,110333.0,0.0,0.0,0.0,0.0,0.0,110333.0,0.0,110333.0,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000
AL,HARRIS DAM,33.3035,85.4432,0.0,0.0,0.0,0.0,74516.0,0.0,0.0,0.0,0.0,0.0,74516.0,0.0,74516.0,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000
AL,HOLT DAM,33.3071,87.4531,0.0,0.0,0.0,0.0,87119.0,0.0,0.0,0.0,0.0,0.0,87119.0,0.0,87119.0,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000
AL,INTERNATIONAL PAPER CO,32.5245,86.6642,41536.2,27963.6,50122.6,0.0,0.0,343896.8,0.0,0.0,0.0,0.0,463519.2,119622.4,343896.8,8.9611,6.0329,10.8135,0.0000,0.0000,74.1926,0.0000,0.0000,0.0000,0.0000,25.8074,74.1926
AL,JAMES H MILLER JR,33.6319,87.0597,20343877.0,5790.0,69345.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20419012.0,20419012.0,0.0,99.6320,0.0284,0.3396,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000
AL,JONES BLUFF,32.5245,86.6642,0.0,0.0,0.0,0.0,204758.0,0.0,0.0,0.0,0.0,0.0,204758.0,0.0,204758.0,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000
AL,JORDAN DAM,32.5897,86.1442,0.0,0.0,0.0,0.0,185656.0,0.0,0.0,0.0,0.0,0.0,185656.0,0.0,185656.0,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000
AL,JOSEPH M FARLEY,31.1558,85.3550,0.0,0.0,0.0,12562059.0,0.0,0.0,0.0,0.0,0.0,0.0,12562059.0,12562059.0,0.0,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000
AL,LAY DAM,32.8655,86.6969,0.0,0.0,0.0,0.0,305163.0,0.0,0.0,0.0,0.0,0.0,305163.0,0.0,305163.0,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000
AL,LEWIS SMITH DAM,33.7575,87.2949,0.0,0.0,0.0,0.0,234693.0,0.0,0.0,0.0,0.0,0.0,234693.0,0.0,234693.0,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000
AL,LOGAN MARTIN DAM,33.3912,86.1476,0.0,0.0,0.0,0.0,188730.0,0.0,0.0,0.0,0.0,0.0,188730.0,0.0,188730.0,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000
AL,M C DIXON LUMBER CO INC,31.8822,85.4021,0.0,0.0,0.0,0.0,0.0,8331.3,0.0,0.0,0.0,0.0,8331.3,0.0,8331.3,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000
AL,MARTIN DAM,32.5897,86.1442,0.0,0.0,0.0,0.0,166867.0,0.0,0.0,0.0,0.0,0.0,166867.0,0.0,166867.0,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000
AL,MARY ANN GAS PLANT,30.7449,88.1865,0.0,0.0,6387.8,0.0,0.0,0.0,0.0,0.0,0.0,758.3,7146.1,7146.1,0.0,0.0000,0.0000,89.3881,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.6119,100.0000,0.0000
AL,MCINTOSH,31.4067,88.1903,0.0,1479.0,215300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216779.0,216779.0,0.0,0.0000,0.6823,99.3177,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000
AL,MCWILLIAMS,31.4097,86.3731,0.0,0.0,359624.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,359624.0,359624.0,0.0,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000
AL,MEAD COATED BOARD INC,32.2861,85.1697,0.0,12344.4,116113.6,0.0,0.0,545001.7,0.0,0.0,0.0,0.0,673459.7,128458.0,545001.7,0.0000,1.8330,17.2414,0.0000,0.0000,80.9257,0.0000,0.0000,0.0000,0.0000,19.0743,80.9257
AL,MILLERS FERRY,32.0469,87.2619,0.0,0.0,0.0,0.0,256088.0,0.0,0.0,0.0,0.0,0.0,256088.0,0.0,256088.0,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000
AL,MITCHELL DAM,32.9291,86.2590,0.0,0.0,0.0,0.0,253508.0,0.0,0.0,0.0,0.0,0.0,253508.0,0.0,253508.0,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000
AL,MOBILE BAY ONSHORE TREATING FACILITY,30.7449,88.1865,0.0,0.0,60171.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60171.3,60171.3,0.0,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000
AL,MOBILE ENERGY SERVICES CO LLC,30.7449,88.1865,169255.7,0.0,237091.8,0.0,0.0,142413.6,0.0,0.0,0.0,0.0,548761.1,406347.4,142413.6,30.8432,0.0000,43.2049,0.0000,0.0000,25.9518,0.0000,0.0000,0.0000,0.0000,74.0482,25.9518
AL,MOBILE MILL,30.7449,88.1865,107454.4,0.0,79724.7,0.0,0.0,205501.8,0.0,0.0,0.0,0.0,392680.9,187179.1,205501.8,27.3643,0.0000,20.3027,0.0000,0.0000,52.3330,0.0000,0.0000,0.0000,0.0000,47.6670,52.3330
AL,NAHEOLA MILL,32.0040,88.2019,69367.2,11274.8,39591.0,0.0,0.0,326515.8,0.0,0.0,0.0,0.0,446748.8,120232.9,326515.8,15.5271,2.5237,8.8620,0.0000,0.0000,73.0871,0.0000,0.0000,0.0000,0.0000,26.9129,73.0871
AL,POINT A,31.2610,86.4441,0.0,0.0,0.0,0.0,8803.0,0.0,0.0,0.0,0.0,0.0,8803.0,0.0,8803.0,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000
AL,RIVERDALE MILL,32.3880,87.1441,0.0,13156.8,189771.6,0.0,0.0,399118.7,0.0,0.0,0.0,0.0,602047.1,202928.5,399118.7,0.0000,2.1853,31.5211,0.0000,0.0000,66.2936,0.0000,0.0000,0.0000,0.0000,33.7064,66.2936
AL,SHELL OFFSHORE INC YELLOWHAMMER PLANT,30.7449,88.1865,0.0,0.0,16478.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16478.1,16478.1,0.0,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000
AL,SLOSS INDUSTRIES CORP,33.5443,86.9025,0.0,0.0,1023.8,0.0,0.0,4018.5,0.0,0.0,0.0,37420.4,42462.7,38444.2,4018.5,0.0000,0.0000,2.4111,0.0000,0.0000,9.4635,0.0000,0.0000,0.0000,88.1254,90.5365,9.4635
AL,SMURFIT STONE CORP,31.1279,87.1521,109.0,12304.1,1373.4,0.0,0.0,286115.1,0.0,0.0,0.0,0.0,299901.6,13786.6,286115.1,0.0363,4.1027,0.4580,0.0000,0.0000,95.4030,0.0000,0.0000,0.0000,0.0000,4.5970,95.4030
AL,SO EASTERN ELECTRIC DEVELOPMENT CORP LEE COUNTY AL FACILITY,32.5781,85.3490,0.0,0.0,36471.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36471.1,36471.1,0.0,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000
